SaleID,CustomerID,ProductID,Quantity,TotalAmount,SaleDate,PaymentMethod,StoreLocation,SalesPerson,DeliveryStatus
SALE16655,CUST10603,PROD0661,4,3976.28,2025-05-03,UPI,In-Store,Michael Harris,Delivered
SALE16656,CUST10821,PROD0352,,,2024-06-13,Debit Card,,Brandi Trujillo,Pending
SALE16657,CUST03641,PROD0735,5,3442.5,,Debit Card,,Steven Willis,
SALE16658,CUST03417,PROD0132,2,13266.28,2025-07-14,Credit Card,,Kristine Singleton,Delivered
SALE16659,CUST05336,PROD0675,0,,26-11-2023,Debit Card,,Gregory Park,Pending
SALE16660,CUST09189,PROD0725,,,2024-05-15,Debit Card,Online,,Cancelled
SALE16661,CUST00092,PROD0500,0,,2025-05-24,Credit Card,,Brian Lewis,Pending
SALE16662,CUST00475,PROD0216,,,,Debit Card,,Lance Weaver,Cancelled
SALE16663,CUST10238,PROD0388,,,05-05-2024,,,Micheal Weber,
SALE16664,CUST02112,PROD0415,,,17-12-2024,Cash,In-Store,Sharon Vega,Pending
SALE16665,CUST03169,PROD0324,,,2025-02-27,,,Andrew Williams,
SALE16666,CUST02148,PROD0638,2,5531.18,,Credit Card,,Diane Pena,Delivered
SALE16667,CUST10513,PROD0306,,,,Debit Card,,Katie Morgan,Cancelled
SALE16668,CUST11736,PROD0253,,,2023-12-09,UPI,Online,Robert Moore,Pending
SALE16669,CUST03448,PROD0537,,,,,,Jennifer Escobar,
SALE16670,CUST10164,PROD0729,,,2024-08-13,Credit Card,,Anna Cooper,Cancelled
SALE16671,CUST09155,PROD0240,0,,,Cash,Online,Julie Briggs,
SALE16672,CUST09384,PROD0752,,,2024-02-06,Cash,,Joe Olson,Pending
SALE16673,CUST02144,PROD0380,0,,,,Online,Janet Jones,Pending
SALE16674,CUST06420,PROD0498,5,4227.25,29-07-2025,,,Sharon Owen,
SALE16675,CUST10232,PROD0230,0,,01-04-2024,Credit Card,,Tyler Mcclure,Delivered
SALE16676,CUST06832,PROD0628,,,2024-04-28,UPI,,Curtis Hughes,Delivered
SALE16677,CUST06183,PROD0492,,,09-11-2023,Debit Card,In-Store,Kyle Johnson,
SALE16678,CUST08794,PROD0352,0,,,,Online,Joseph Williamson,
SALE16679,CUST01562,PROD0351,0,,02-05-2024,,,Christine Castillo,
SALE16680,CUST02567,PROD0057,,,18-03-2025,UPI,,Kaylee Davis,Cancelled
SALE16681,CUST02267,PROD0325,,,06-06-2025,Credit Card,,Vanessa Mccullough,Pending
SALE16682,CUST08697,PROD0611,0,,23-10-2023,Cash,Online,Rodney Christian,
SALE16683,CUST01876,PROD0220,,,,,,Katherine Carson,
SALE16684,CUST00318,PROD0168,2,6470.68,03-06-2025,,In-Store,William Donovan,Pending
SALE16685,CUST00882,PROD0636,,,07-01-2025,,,Aimee Richards,
SALE16686,CUST10645,PROD0269,0,,,,,Christina Eaton,Delivered
SALE16687,CUST06237,PROD0061,,,2025-03-04,,,Vincent Grant,
SALE16688,CUST11725,PROD0032,,,2024-09-21,Debit Card,,Catherine Woods,Cancelled
SALE16689,CUST05323,PROD0175,,,16-07-2025,,,Samantha Conner,
SALE16690,CUST03430,PROD0232,0,,03-12-2023,Cash,In-Store,Courtney Ellis,
SALE16691,CUST01577,PROD0503,0,,02-08-2025,Credit Card,Online,Nicole Olson,Delivered
SALE16692,CUST10743,PROD0596,4,26324.16,,,,James Henry,Cancelled
SALE16693,CUST03308,PROD0222,1,9287.66,,Credit Card,,Jordan Ward,
SALE16694,CUST03735,PROD0405,0,,,Debit Card,,Samantha Gibson,Delivered
SALE16695,CUST08353,PROD0618,0,,,,In-Store,Anthony Jones,Delivered
SALE16696,CUST00623,PROD0608,,,29-10-2024,,,James Robertson,Delivered
SALE16697,CUST07688,PROD0401,,,2023-11-05,UPI,Online,Melissa Williams,
SALE16698,CUST10604,PROD0170,4,27530.48,2024-08-05,,In-Store,Robert Jackson,
SALE16699,CUST04672,PROD0563,,,,,Online,Brandon Taylor,
SALE16700,CUST08774,PROD0581,,,12-10-2024,Credit Card,Online,Karen Martin,Pending
SALE16701,CUST01230,PROD0449,,,2023-12-23,,In-Store,Christina Williams,Pending
SALE16702,CUST00118,PROD0083,0,,14-05-2024,Cash,In-Store,Grace Hubbard,Pending
SALE16703,CUST06556,PROD0598,,,2025-02-01,Debit Card,In-Store,Ann Singh,Delivered
SALE16704,CUST04858,PROD0565,,,,,,Caleb Graham,Cancelled
SALE16705,CUST06033,PROD0611,,,,UPI,Online,Jerry Cisneros,
SALE16706,CUST05738,PROD0078,5,22636.6,2023-11-03,,,Joseph Neal,Pending
SALE16707,CUST07030,PROD0303,2,19619.34,,Credit Card,In-Store,Jessica Villegas,Pending
SALE16708,CUST05194,PROD0290,,,10-12-2024,Debit Card,,,Delivered
SALE16709,CUST07597,PROD0524,0,,,,In-Store,Daniel Graham,Delivered
SALE16710,CUST06029,PROD0219,,,2025-04-17,Debit Card,Online,Kimberly Long,
SALE16711,CUST05744,PROD0423,0,,2025-05-08,,,Anne Price,Pending
SALE16712,CUST11817,PROD0605,,,,Debit Card,In-Store,Travis Peterson,Delivered
SALE16713,CUST06767,PROD0367,4,13344.72,03-05-2025,Cash,Online,Kathy Collins,
SALE16714,CUST02298,PROD0405,,,2024-03-02,Debit Card,In-Store,Diana Bishop,
SALE16715,CUST11070,PROD0309,3,9657.57,,UPI,,Matthew Flores,Pending
SALE16716,CUST03276,PROD0690,2,7060.72,,,,Joanna Carroll,Delivered
SALE16717,CUST00608,PROD0689,,,19-04-2024,,,David Shelton,
SALE16718,CUST10488,PROD0451,,,,Cash,,Michael Buck,Cancelled
SALE16719,CUST11841,PROD0743,0,,,Cash,In-Store,Amanda Acevedo,Cancelled
SALE16720,CUST03626,PROD0409,4,15163.92,22-01-2025,,Online,Yolanda Eaton,Delivered
SALE16721,CUST09003,PROD0763,,,,Debit Card,,Karen Christian,Cancelled
SALE16722,CUST00830,PROD0753,,,07-07-2024,,,Christopher Barnes,
SALE16723,CUST00429,PROD0587,0,,2024-08-05,UPI,,John Drake,Pending
SALE16724,CUST10117,PROD0712,,,28-06-2024,UPI,Online,Connor Bauer,
SALE16725,CUST08075,PROD0162,0,,2023-09-04,,Online,Joseph Foley,
SALE16726,CUST02792,PROD0276,0,,30-11-2024,Credit Card,,Jill Collins,Cancelled
SALE16727,CUST01545,PROD0265,0,,,Credit Card,Online,Amanda Woodard,Cancelled
SALE16728,CUST02137,PROD0330,0,,25-04-2025,Credit Card,Online,Gail Cruz,Pending
SALE16729,CUST01183,PROD0218,,,17-11-2023,UPI,Online,Erik Wong,
SALE16730,CUST05011,PROD0544,,,09-06-2025,,Online,Haley Thompson,Cancelled
SALE16731,CUST03714,PROD0718,,,30-06-2025,Cash,,Virginia Guerrero,Cancelled
SALE16732,CUST10076,PROD0733,,,2023-09-02,Cash,In-Store,Connor Mckee,
SALE16733,CUST11499,PROD0629,0,,01-10-2024,Debit Card,,John Fletcher,Pending
SALE16734,CUST04319,PROD0440,5,17358.05,04-01-2024,Credit Card,,Sabrina Floyd,Cancelled
SALE16735,CUST05973,PROD0024,0,,2024-03-04,Debit Card,Online,Jennifer Smith,Pending
SALE16736,CUST01481,PROD0532,,,25-01-2024,Cash,In-Store,Matthew Wagner,Pending
SALE16737,CUST10329,PROD0221,,,2024-01-16,Cash,Online,Amanda Shields MD,Delivered
SALE16738,CUST09295,PROD0102,0,,2024-06-05,Credit Card,In-Store,Joe Miller,
SALE16739,CUST03462,PROD0536,4,37212.28,,Credit Card,,Emily Johnson,Pending
SALE16740,CUST08500,PROD0195,,,18-01-2024,Cash,Online,Patrick Gutierrez,
SALE16741,CUST11921,PROD0641,1,7437.79,04-10-2024,Debit Card,,Jennifer Cunningham,Delivered
SALE16742,CUST05469,PROD0393,,,2025-07-05,UPI,,Destiny Dickson,Cancelled
SALE16743,CUST01686,PROD0514,0,,,UPI,,Robin Irwin,Cancelled
SALE16744,CUST06120,PROD0154,0,,27-08-2024,,In-Store,Brandon Vasquez,
SALE16745,CUST06202,PROD0113,2,,,UPI,Online,,Cancelled
SALE16746,CUST02286,PROD0406,,,2025-04-20,UPI,,Gerald Campos,Delivered
SALE16747,CUST07777,PROD0201,0,,,Credit Card,,Joshua Burns,Delivered
SALE16748,CUST10701,PROD0194,,,2023-08-15,Cash,Online,Joseph Palmer,
SALE16749,CUST10935,PROD0017,,,2024-09-25,,,Nicholas Johnson,
SALE16750,CUST08382,PROD0502,,,2025-03-25,,,Spencer Gutierrez,Pending
SALE16751,CUST11970,PROD0537,3,23549.58,,Cash,,Harry Calderon,
SALE16752,CUST09238,PROD0530,,,12-05-2024,Cash,,Christopher Giles DDS,Delivered
SALE16753,CUST09069,PROD0120,0,,18-05-2024,,,Francisco Pratt,Cancelled
SALE16754,CUST10162,PROD0304,,,2024-10-02,UPI,Online,Joseph Jones,Cancelled
SALE16755,CUST07338,PROD0695,,,28-03-2024,UPI,,George Medina,Pending
SALE16756,CUST00738,PROD0078,0,,2024-01-26,Debit Card,,David Bennett,Pending
SALE16757,CUST07646,PROD0058,0,,,Credit Card,In-Store,Michael Jones,Delivered
SALE16758,CUST03736,PROD0692,,,13-06-2025,UPI,,Michael Gomez,Cancelled
SALE16759,CUST09443,PROD0280,,,05-05-2024,Debit Card,,Tiffany Stevens,Cancelled
SALE16760,CUST07155,PROD0725,,,21-02-2025,Credit Card,,Rebecca Mitchell,Cancelled
SALE16761,CUST08896,PROD0098,0,,30-06-2025,Debit Card,In-Store,Dustin Allen DVM,
SALE16762,CUST10588,PROD0385,3,22578.63,15-01-2024,Cash,,Zachary Holloway,
SALE16763,CUST01078,PROD0473,,,25-02-2024,UPI,Online,Diane Anderson,Delivered
SALE16764,CUST00497,PROD0018,,,,,,Eric Benton,Cancelled
SALE16765,CUST02276,PROD0271,1,,,Credit Card,,Andre Barnes,
SALE16766,CUST06774,PROD0259,1,,,,Online,Kara Kelley,Cancelled
SALE16767,CUST10505,PROD0159,,,01-02-2024,,,Mr. Craig Smith Jr.,Cancelled
SALE16768,CUST07998,PROD0315,,,,UPI,,Roberta Howard,
SALE16769,CUST11394,PROD0170,,,02-02-2025,Credit Card,In-Store,Chad Bell,Cancelled
SALE16770,CUST07894,PROD0414,4,2071.32,,Credit Card,Online,William Barrera,Delivered
SALE16771,CUST10237,PROD0223,0,,22-03-2025,Credit Card,,Cynthia Welch,
SALE16772,CUST00596,PROD0485,,,,Credit Card,In-Store,Karen Herrera,
SALE16773,CUST05561,PROD0693,0,,,Debit Card,,Diana Mahoney,
SALE16774,CUST02878,PROD0007,,,2023-11-21,Debit Card,Online,Shane Hanson,
SALE16775,CUST05216,PROD0225,0,,,,,Billy Taylor,Cancelled
SALE16776,CUST05799,PROD0090,5,22252.3,24-08-2024,UPI,,,Cancelled
SALE16777,CUST11710,PROD0067,0,,30-01-2025,Credit Card,,Lori Brooks,
SALE16778,CUST11251,PROD0206,0,,25-06-2025,Credit Card,Online,Robert Sims,Pending
SALE16779,CUST05131,PROD0578,,,,Cash,Online,Teresa Coleman,
SALE16780,CUST09725,PROD0374,,,2024-01-21,UPI,,Roberto Cook,Pending
SALE16781,CUST09318,PROD0435,3,25957.41,,,Online,Joseph Johnston,Pending
SALE16782,CUST10054,PROD0243,0,,,Cash,,Ashley Gonzalez,Pending
SALE16783,CUST02757,PROD0176,0,,2023-08-28,Debit Card,Online,Alfred Porter,Pending
SALE16784,CUST00682,PROD0638,2,5531.18,,Cash,,Edwin Miles,
SALE16785,CUST02107,PROD0633,0,,2025-06-09,Debit Card,,Richard Lee,Delivered
SALE16786,CUST03288,PROD0047,0,,2024-08-01,,In-Store,Melissa Livingston,
SALE16787,CUST11345,PROD0121,0,,,Debit Card,In-Store,John Gomez,
SALE16788,CUST09653,PROD0660,5,19877.2,2024-05-02,,Online,Jeremy Graham,Delivered
SALE16789,CUST10422,PROD0749,0,,2023-10-03,Debit Card,,Rachel Chambers,Delivered
SALE16790,CUST09029,PROD0642,1,7349.7,31-05-2024,,Online,Kyle Martin,Pending
SALE16791,CUST09826,PROD0789,,,02-10-2023,Debit Card,Online,Jake Lee,Cancelled
SALE16792,CUST08270,PROD0751,0,,,Cash,,Shari Holmes,Cancelled
SALE16793,CUST00424,PROD0544,,,,Debit Card,,Ashley Williams,Delivered
SALE16794,CUST02227,PROD0762,,,18-10-2024,,In-Store,Julia Thompson,
SALE16795,CUST10505,PROD0033,,,,,In-Store,Sean Martinez,Cancelled
SALE16796,CUST09795,PROD0185,1,5682.6,,UPI,,Teresa Sellers,Cancelled
SALE16797,CUST06111,PROD0054,1,1735.76,07-04-2025,UPI,,Michael Moore,Delivered
SALE16798,CUST00314,PROD0785,3,25683.75,14-03-2024,,,Dana Fox,
SALE16799,CUST08100,PROD0245,4,33061.44,17-04-2024,,,Danielle Mccarthy,
SALE16800,CUST08529,PROD0782,,,12-09-2023,Debit Card,,Mariah Campbell,Delivered
SALE16801,CUST08100,PROD0594,2,665.86,30-08-2023,Credit Card,Online,Joseph Rodriguez,Cancelled
SALE16802,CUST11512,PROD0538,3,22065.33,,Cash,,Jennifer Alvarez,Delivered
SALE16803,CUST08155,PROD0638,3,8296.77,16-12-2023,UPI,Online,Peter Jones,
SALE16804,CUST04230,PROD0378,,,,Credit Card,,Jennifer Anderson,Delivered
SALE16805,CUST09629,PROD0120,,,2023-12-08,,Online,Emily Beck,Cancelled
SALE16806,CUST00942,PROD0244,,,2024-03-13,,Online,,
SALE16807,CUST04360,PROD0576,,,14-07-2025,Cash,Online,Molly Patterson,Cancelled
SALE16808,CUST10405,PROD0558,0,,01-09-2024,,Online,Patricia Lopez,Pending
SALE16809,CUST01865,PROD0079,3,11354.07,18-04-2024,,,Barbara Strickland,Pending
SALE16810,CUST05854,PROD0516,,,,,,Melissa Douglas,Cancelled
SALE16811,CUST03317,PROD0792,4,38659.56,,Credit Card,Online,Michael Dyer,Delivered
SALE16812,CUST05150,PROD0297,,,,Debit Card,,Judy Spence,
SALE16813,CUST08475,PROD0412,0,,,Cash,In-Store,Aaron Sullivan,Pending
SALE16814,CUST00138,PROD0764,2,16049.46,21-05-2025,Cash,In-Store,Matthew Brooks,Cancelled
SALE16815,CUST03273,PROD0338,,,06-01-2024,Debit Card,In-Store,Traci Anderson,
SALE16816,CUST00684,PROD0060,,,2024-06-19,,,Mary Bautista,Cancelled
SALE16817,CUST00420,PROD0186,,,20-03-2025,UPI,,Cody Prince,Cancelled
SALE16818,CUST11945,PROD0180,0,,2025-02-06,Cash,Online,Lisa Davies,
SALE16819,CUST03229,PROD0019,1,83.98,2023-10-12,,Online,,Pending
SALE16820,CUST10511,PROD0605,,,27-03-2025,Credit Card,In-Store,Cristina Mathews,Delivered
SALE16821,CUST07710,PROD0545,3,29042.25,2023-12-12,UPI,Online,Chris Wilson,
SALE16822,CUST07504,PROD0460,,,,UPI,Online,Cindy Daniels,Cancelled
SALE16823,CUST01804,PROD0292,,,06-06-2024,,,Rachel Phillips,
SALE16824,CUST00669,PROD0261,4,28440.36,14-06-2025,Credit Card,In-Store,Michael Torres,Delivered
SALE16825,CUST00410,PROD0441,4,7870.12,2024-10-18,,,Joanna Ward,Delivered
SALE16826,CUST11246,PROD0630,2,8910.06,,Credit Card,Online,Donald Osborne,Pending
SALE16827,CUST02163,PROD0598,2,8221.56,15-06-2024,UPI,,Matthew Estes,Pending
SALE16828,CUST03096,PROD0644,,,2025-05-03,Debit Card,,Katherine Young,Pending
SALE16829,CUST08066,PROD0439,,,2024-05-13,UPI,Online,Brittany Gibson,Pending
SALE16830,CUST06546,PROD0423,,,,Debit Card,Online,Timothy Johnson,
SALE16831,CUST08076,PROD0047,0,,01-02-2024,Cash,In-Store,Tony Clark,
SALE16832,CUST10508,PROD0260,,,,,Online,Ashley Dorsey,Cancelled
SALE16833,CUST08341,PROD0343,,,2024-09-15,Credit Card,,Alexis Schneider,
SALE16834,CUST11613,PROD0708,,,,Credit Card,In-Store,Tara Saunders,Pending
SALE16835,CUST01240,PROD0569,2,5536.34,,Credit Card,In-Store,Jordan Perkins,
SALE16836,CUST04085,PROD0184,,,,Debit Card,In-Store,Jamie Burgess,Cancelled
SALE16837,CUST09159,PROD0619,3,25715.73,08-10-2024,Cash,,Jasmine Lewis,Delivered
SALE16838,CUST08219,PROD0577,0,,,,Online,Vernon Anthony,Delivered
SALE16839,CUST05853,PROD0275,,,2025-04-21,Debit Card,In-Store,Nicole Spencer,Cancelled
SALE16840,CUST00691,PROD0132,0,,,Credit Card,Online,Erin Franklin,Cancelled
SALE16841,CUST11597,PROD0393,,,2023-12-30,,In-Store,Teresa Berry,Delivered
SALE16842,CUST08874,PROD0142,1,8555.02,2024-03-29,Cash,Online,Keith Brown,Cancelled
SALE16843,CUST04991,PROD0146,,,19-12-2024,Debit Card,,Michael Mcbride,Pending
SALE16844,CUST11092,PROD0155,,,,Debit Card,,Brenda Benitez,
SALE16845,CUST09576,PROD0671,0,,18-06-2025,,,Maureen Washington,
SALE16846,CUST10404,PROD0065,,,2024-08-11,,,James Franco,
SALE16847,CUST06291,PROD0316,,,2024-06-04,Credit Card,,Dennis Robinson,Delivered
SALE16848,CUST03123,PROD0431,,,,Debit Card,,Crystal Avila,Cancelled
SALE16849,CUST02044,PROD0528,,,16-11-2024,,,,Pending
SALE16850,CUST03184,PROD0546,,,06-07-2025,,,Terry Patrick,Cancelled
SALE16851,CUST02392,PROD0234,,,,Debit Card,Online,Chelsea Patton MD,Cancelled
SALE16852,CUST07842,PROD0261,0,,,Cash,Online,Katherine Johnson,
SALE16853,CUST08902,PROD0403,0,,28-06-2024,UPI,,Heidi Perkins,
SALE16854,CUST07883,PROD0416,0,,02-07-2024,,Online,Joseph Smith,Delivered
SALE16855,CUST04446,PROD0619,0,,2025-03-19,Credit Card,In-Store,Gina Martin,Cancelled
SALE16856,CUST02086,PROD0713,,,13-07-2024,Cash,In-Store,Samantha Sheppard,Delivered
SALE16857,CUST01598,PROD0720,,,2025-08-05,UPI,Online,Tracy Davis,Cancelled
SALE16858,CUST06931,PROD0258,0,,,Debit Card,In-Store,Jennifer Johnson,
SALE16859,CUST11001,PROD0121,,,,,,Steven Park,Cancelled
SALE16860,CUST05214,PROD0643,,,2025-03-22,,,William Watson,Pending
SALE16861,CUST00173,PROD0538,0,,2024-01-06,UPI,In-Store,Crystal Noble,
SALE16862,CUST09998,PROD0106,,,2024-02-27,,Online,Tracy Johnson,
SALE16863,CUST02572,PROD0219,1,3390.11,09-07-2024,Cash,Online,Natalie Blanchard,Cancelled
SALE16864,CUST03571,PROD0468,0,,11-10-2024,,In-Store,Kimberly Patton,Delivered
SALE16865,CUST05046,PROD0259,3,,2024-07-04,Cash,,Alison Hall,Cancelled
SALE16866,CUST06832,PROD0041,1,7101.59,,Cash,,Charles Reed,Delivered
SALE16867,CUST09586,PROD0026,3,20657.67,2024-03-30,Credit Card,Online,Michael Silva,Cancelled
SALE16868,CUST11930,PROD0635,5,30759.6,07-01-2025,Credit Card,In-Store,Michelle Collins,Cancelled
SALE16869,CUST08309,PROD0153,,,24-09-2024,UPI,,Erica Yang,Pending
SALE16870,CUST05548,PROD0073,,,2023-11-20,UPI,In-Store,Teresa Garrett,
SALE16871,CUST11371,PROD0416,,,25-04-2025,Credit Card,In-Store,Scott Young,Pending
SALE16872,CUST01398,PROD0429,,,,,,Brett Parker,Cancelled
SALE16873,CUST10298,PROD0122,,,24-02-2025,Debit Card,In-Store,Tammie Knox,Delivered
SALE16874,CUST09786,PROD0429,,,2024-06-01,Cash,In-Store,Dylan Walker,Cancelled
SALE16875,CUST00692,PROD0730,5,30391.95,,Credit Card,In-Store,Connie Wilson,
SALE16876,CUST04699,PROD0188,0,,,,,Christopher Carlson,Delivered
SALE16877,CUST02399,PROD0215,,,,UPI,Online,Martha Davis,Pending
SALE16878,CUST08546,PROD0348,2,10152.28,01-01-2024,,In-Store,Charles Wallace,Pending
SALE16879,CUST00467,PROD0631,,,18-09-2023,,,Sarah Beck,
SALE16880,CUST00929,PROD0716,0,,23-08-2024,Cash,,Dawn Shepherd,Pending
SALE16881,CUST05803,PROD0083,,,17-05-2024,,,Raymond Alvarez,Delivered
SALE16882,CUST04986,PROD0703,,,2025-06-01,Debit Card,In-Store,Cindy Stokes,
SALE16883,CUST06170,PROD0003,0,,2024-10-24,,Online,Rebecca Payne,Cancelled
SALE16884,CUST05094,PROD0208,,,29-04-2024,,In-Store,Kim Decker,
SALE16885,CUST08490,PROD0739,,,2025-05-31,Debit Card,In-Store,John Moran,Cancelled
SALE16886,CUST11211,PROD0449,1,4834.43,2024-02-15,Credit Card,In-Store,Thomas Ortiz,
SALE16887,CUST04147,PROD0339,0,,2024-06-28,Cash,Online,Ricardo Thomas,Pending
SALE16888,CUST03627,PROD0350,2,482.74,,,Online,Dillon Stephenson,Delivered
SALE16889,CUST01815,PROD0758,0,,28-06-2025,Cash,Online,Jamie Cameron,Pending
SALE16890,CUST00948,PROD0195,3,3807.27,03-12-2024,,Online,Jeremiah Hale,Pending
SALE16891,CUST08729,PROD0315,0,,,,Online,Rhonda Gibson,Cancelled
SALE16892,CUST07393,PROD0655,,,2023-09-26,Credit Card,Online,Nicholas Simpson,
SALE16893,CUST02471,PROD0482,,,19-01-2024,UPI,In-Store,Rhonda Morris,Cancelled
SALE16894,CUST09391,PROD0620,,,,Debit Card,,Jeremy Thompson,Cancelled
SALE16895,CUST08864,PROD0499,0,,2025-07-14,Credit Card,Online,April Johnson,
SALE16896,CUST04866,PROD0308,5,25377.25,,,In-Store,Felicia Adams,Pending
SALE16897,CUST11641,PROD0790,,,,Credit Card,,Ashley King,Delivered
SALE16898,CUST06144,PROD0214,0,,2024-10-18,,,Philip Pham,
SALE16899,CUST08105,PROD0478,0,,,,In-Store,Dana Johnson,Delivered
SALE16900,CUST09301,PROD0556,,,2024-03-02,UPI,Online,Michele Brown,
SALE16901,CUST03287,PROD0375,3,19086.48,,Credit Card,Online,Michelle Lee,Pending
SALE16902,CUST06046,PROD0422,,,2024-03-04,Cash,In-Store,Dawn Haynes,
SALE16903,CUST00947,PROD0732,5,23399.85,,UPI,,David Smith,Delivered
SALE16904,CUST03683,PROD0017,2,4561.42,05-09-2024,Cash,Online,Michelle Ruiz,
SALE16905,CUST10226,PROD0675,,,2024-08-12,,,Kenneth Lee,Delivered
SALE16906,CUST00650,PROD0623,5,8128.45,2025-03-13,Cash,Online,Ebony Dominguez,
SALE16907,CUST07116,PROD0017,,,13-12-2024,,In-Store,Amanda Thompson,
SALE16908,CUST09588,PROD0090,0,,2024-07-26,,,Tammy Fox,
SALE16909,CUST05594,PROD0519,,,11-09-2023,Credit Card,In-Store,Haley Stout,
SALE16910,CUST08384,PROD0390,,,25-03-2025,,,Ryan Brown,Pending
SALE16911,CUST00532,PROD0239,4,11103.64,01-04-2024,,Online,Katelyn Evans,Cancelled
SALE16912,CUST03356,PROD0364,,,30-06-2024,UPI,,Michael Miranda,Pending
SALE16913,CUST09684,PROD0362,,,10-08-2024,Debit Card,,Sarah Delgado,Cancelled
SALE16914,CUST00347,PROD0483,,,2025-04-08,UPI,In-Store,Pamela Brown,
SALE16915,CUST08637,PROD0335,,,,Debit Card,Online,Anita Perez,Cancelled
SALE16916,CUST10748,PROD0259,2,,26-08-2024,Debit Card,,Nathaniel Jacobs,Pending
SALE16917,CUST09872,PROD0789,4,38266.96,2024-01-14,Credit Card,In-Store,Brian Kennedy,Pending
SALE16918,CUST02312,PROD0539,,,,,,Kristie Dougherty,Cancelled
SALE16919,CUST05408,PROD0009,,,,Credit Card,,Patricia Clark,Cancelled
SALE16920,CUST05801,PROD0006,0,,2025-03-02,,Online,David Perry,Pending
SALE16921,CUST09593,PROD0488,,,,,,Jeff Walsh,
SALE16922,CUST09186,PROD0708,,,,Debit Card,,Nicole Chase,Delivered
SALE16923,CUST11779,PROD0258,,,2025-04-17,Cash,,Francisco Taylor,
SALE16924,CUST05370,PROD0777,,,,UPI,In-Store,Michael Nixon,Pending
SALE16925,CUST02797,PROD0413,,,2024-08-16,Credit Card,,David Davis,
SALE16926,CUST06307,PROD0097,0,,20-03-2025,,,Crystal Davis,Delivered
SALE16927,CUST00513,PROD0605,5,17010.15,,Credit Card,In-Store,Jessica Marks,Cancelled
SALE16928,CUST02352,PROD0450,0,,06-01-2025,UPI,In-Store,Mrs. Natalie Cox,
SALE16929,CUST03676,PROD0406,,,,,,David Snyder,Delivered
SALE16930,CUST10452,PROD0392,5,40162.2,07-09-2023,Credit Card,Online,Patricia Jones,Cancelled
SALE16931,CUST06464,PROD0680,0,,,UPI,Online,Matthew Gross,Cancelled
SALE16932,CUST07328,PROD0662,1,8596.67,2024-11-04,UPI,,Jack Kim,Delivered
SALE16933,CUST07360,PROD0555,,,,Credit Card,Online,Nicholas Castro,
SALE16934,CUST00504,PROD0598,,,2024-01-23,Debit Card,,Kelly Garcia,Delivered
SALE16935,CUST08157,PROD0556,0,,11-05-2025,Credit Card,Online,Amy Clark,
SALE16936,CUST07552,PROD0292,0,,,Cash,,Jason Kane,
SALE16937,CUST05439,PROD0335,0,,,,Online,Daniel Anderson,Cancelled
SALE16938,CUST07869,PROD0335,,,03-09-2024,Debit Card,,Heather Peck DVM,
SALE16939,CUST11765,PROD0180,1,8169.67,24-10-2023,UPI,,Victoria Osborne,
SALE16940,CUST01644,PROD0304,,,,Cash,In-Store,Theresa Alvarez,Cancelled
SALE16941,CUST02191,PROD0695,0,,,,,Michelle Mathis,Cancelled
SALE16942,CUST03352,PROD0120,0,,2024-09-17,Credit Card,Online,Elizabeth Jackson,Pending
SALE16943,CUST09942,PROD0288,,,,,Online,Mike Vaughan,
SALE16944,CUST04823,PROD0779,,,,Debit Card,,Susan Pruitt,Cancelled
SALE16945,CUST05355,PROD0376,,,2025-01-31,Credit Card,Online,Patricia Pitts,Pending
SALE16946,CUST07383,PROD0052,2,17620.36,2024-06-08,,,Matthew Tucker,
SALE16947,CUST08314,PROD0094,,,12-12-2024,Credit Card,Online,Gabriella Kennedy,Delivered
SALE16948,CUST01316,PROD0037,,,,,Online,John Oneal,Cancelled
SALE16949,CUST04754,PROD0574,0,,,,Online,Joshua Eaton,
SALE16950,CUST08531,PROD0416,,,2024-02-01,UPI,,Anthony Kaiser,Pending
SALE16951,CUST05548,PROD0541,,,,Debit Card,Online,Theresa Griffith,
SALE16952,CUST00802,PROD0398,0,,2023-11-30,Debit Card,In-Store,James Bell,
SALE16953,CUST07146,PROD0738,,,2025-01-24,Credit Card,,Kristina Brown,Delivered
SALE16954,CUST11299,PROD0535,0,,,,In-Store,Amy Saunders,Delivered
SALE16955,CUST10334,PROD0319,3,3906.84,16-02-2024,UPI,,Justin Gray,
SALE16956,CUST06691,PROD0030,0,,,,,Lisa Harrison,Pending
SALE16957,CUST07172,PROD0640,,,2024-02-12,UPI,In-Store,Virginia Thomas,Pending
SALE16958,CUST09869,PROD0293,,,23-07-2025,UPI,In-Store,Amy Moore,Cancelled
SALE16959,CUST06877,PROD0241,,,,,Online,Richard Bowers,Delivered
SALE16960,CUST01262,PROD0271,,,19-03-2025,Cash,In-Store,Kimberly Oneal,
SALE16961,CUST08096,PROD0719,,,18-07-2025,Debit Card,In-Store,Daniel Riddle,Pending
SALE16962,CUST00637,PROD0655,1,7461.22,10-04-2025,,,Jeremy Rowland,Pending
SALE16963,CUST08943,PROD0709,0,,12-09-2024,Credit Card,,Chelsey Brown,
SALE16964,CUST06457,PROD0319,4,5209.12,,,Online,Brandon Johnson,
SALE16965,CUST02118,PROD0753,,,2024-09-08,,Online,,
SALE16966,CUST03624,PROD0029,0,,,UPI,,Donald Crawford,
SALE16967,CUST07824,PROD0695,,,,,,Jose Reyes,
SALE16968,CUST06185,PROD0058,0,,29-11-2023,Credit Card,Online,,
